"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"luckyg-65765","21 December 2020","I wanted to watch something to keep me entertained, and this definitely kept me entertained. I finished all 10 episodes in two days. Some people will nitpick every little flaws but I loved the characters, the action and the special effects. If you're into long drawn out storyline with character development, just stick with the walking dead, but if you're into a good apocalyptic action shows/movies, then this may be for you. You may also want to check out ""Kingdom"" (Korean zombie action drama). Very good!
I'm really hoping for a second season to ""Sweet Home""!","
            3/10
            "
"joepoohcake","3 October 2021","I tried so hard to like this one and for the first few episodes I was enjoying it for the most part as the story showed promise but I just couldn't relate to a single character. They are mostly emotionless and just have zero sympathy for anything. It's kinda awkward to watch and extremely frustrating at times. The monsters were pretty cool and they're all I really stayed for in the end but they're appearances were way too far and few between. I personally got on and am getting on a lot better with Squid Game (finished) and Alice in Borderland (1 episode in)","
            10/10
            "
"thit-84326","21 January 2021","Nice Web Drama,I love Sweet Home Team.
Waiting for the Season 2","
            7/10
            "
"serviciosantos","29 January 2021","Great story, good acting, scary at times. First half of season one is awesome, second half is so-so.","
            9/10
            "
"Chaokage","11 January 2021","Please do not pay attention to the people who read the webtoon. This series is perfect and I can see it getting way better in the upcoming seasons. The writer did not shy from providing the most authentic realistic flow of events possible even when it hurt. I enjoyed the lead in this series. His state of mind fits the mood. Overall, an incredible work. I can't wait for season 2.","
            7/10
            "
"siggirules","26 January 2021","Man, this show was something, I definitely recommend it to every horror fan out there. It's a fresh take on the tired zombie-siege formula with a great set of characters, great performances ans most importantly fantastic monster designs used in creative set-pieces.If I would have rated this after the first 3 episodes, this would have been an easy 9, unfortunately the show can't keep the pace and sharp writing of it's opening up and deflates to an extend. The best monsters and set-pieces are delivered up-front, while we are getting more character focuses later on. This by itself wouldn't have been bad, since the human stories are good ones and the investment in the peoples fates is definitely there, but the show really struggles to move the plot along after things settle. The writers really struggle to give people something to do and random side quests pop-up that are almost immediately dropped after an anti-climatic resolution. There is also a weird editing structure at place I never got used to, where the show would give us flashbacks to past conversations or basically extended versions of prior scenes where something was said or done, that only becomes immediately relevant after the flashback. There seems to be no faith in the audience to keep track of character motivations and relationships over multiple episodes.
Also rules are very inconsistent, first it's a big deal that monsters can't be killed, plenty of monsters are killed. Wearing headphones should alert you to monsters presence, people with headphones get jumped by monsters all the time and so on...Lastly, it becomes a pity party quite often, I was worried the besieged apartment building would sink in the lake of tears generated by the people trapped inside. It is standard for Asian cinema, but still a bit too much some times.That sound overly negative, but make no mistakes, the show is good overall, you come for the monsters, you stay for the survivors. The creature design is great throughout, the CGI holds up most of the time (whit a couple of bad shots, mainly involving a hulking monstrosity) and the practical effects are top notch like the overall production value. If we get a second season I hope the overall plot is paced much better and the emotions will be dialed back a bit","
            10/10
            "
"sawensel","27 March 2021","I have no clue what my measly opinion is worth - here it is anyway:The animation and live action blend needed some work, however, I thought after the first few episodes it got MUCH BETTER - I enjoyed the blend even when the effects weren't high quality. I felt it was artistic.The storyline had me hooked. I ended up invested in many of the characters, including the secondary characters - for me that's tough to do. At first I was afraid the show would shy away from certain themes - heavens to betsy was I wrong. They didn't pull the punches or baby us through the drama. This seriously touched me. I'm raving about it.There are several interesting story lines that I hope they unravel in season 2 - fantastic take on monster drama (monsdrama) - and I'm on the edge of my seat for the next season. BRING IT ON.","
            9/10
            "
"craigsuperkev","23 February 2021","The acting and special effects are great, top notch","
            7/10
            "
"samtko-04675","12 January 2021","I would give the show am 8 but it is slightly hindered by its odd musical choices and bad cgi (the practical effects are wonderfully done however). I can forgive the bad cgi since I imagine this was not the biggest budget show, however the odd sometimes inane musical choices really throw the feeling off and sound design (which encompasses music)is essential in film and television.","
            10/10
            "
"lolacazy","7 February 2021","Sweet Home is nothing what I expected it to be. This got me holding on to the edge of my seat from the 1st episode until the last. The only real complaint I have is that it ended! Sure hope that this thriller of a show comes back for many more seasons. I thought Sweet Home was going to be a Zombie thriller but... Way more.
Loved it!","
            7/10
            "
"honeybloggs-69648","14 December 2021","This is definitely worth a watch . It's entertaining and good fun! I like the fact as it's dubbed into English so I don't have to read those pesky subtitles . Some people state that they prefer the subtitles but the translation isn't very good anyway ( as often it doesn't make sense ) so imo it's better to have the dubbing .( You also miss people's expressions and the action because you're too busy reading the subs!)
Apart from that , it's a good watch!","
            10/10
            "
"kristoffer-hellstrom-38-983690","22 December 2020","I gave it a couple of episodes and now i'm stuck! Not the greatest CGI i've seen but an interesting story.","
            8/10
            "
"mayurbeek","22 June 2021","Amazing series zombies and monsters i love them and I think it's great for people.","
            1/10
            "
"KasparD","13 December 2021","A mix of terribly bad CGI, good special effects and bad special effects and a story line that makes zero sense. I managed to work myself through a few episodes but still have absolutely no clue what it's about.I don't understand the many good reviews... What am I missing?","
            10/10
            "
"systemactor","5 May 2021","Both in story and acting, this series is superb. One moment you are holding your breath as the action explodes, then there's an unmoveable lump in your throat as one or more of the beautiful characters as killed, then, without warning, you are smiling or even laughing!Visual effects are second to none, every actor is top class and the plot is a mindtwister! If this is not renewed for at least a second season, then may all at Netflix suffer the fate of Ms An!","
            10/10
            "
"jforster-46403","23 December 2020","I've read the webtoon as well, and though there were aspects within the TV show differing from the original webtoon, I don't really understand people who are hating on this show, saying that it's too different. I found that the TV show had it's own merits.","
            10/10
            "
"pseudomass","5 April 2021","I just completed season 1 and I can tell you that each episode left my jaw on the floor. It's unusual to see people realistically go through their point of absolute breaking with horror. The acting was superb and the plot twists incredible. I'm seriously just in awe.","
            6/10
            "
"chadtoland","23 January 2021","I watched this on Netflix with subtitles and the original dialogue. I can't comment on dubbing other than don't use it for anything, ever.It's an interesting take on the zombie/monster genre. But if you get interested by the first few episodes you might later regret feeling the need to stick through and see how it ends. By the last few episodes I was losing interest. Several characters are intolerable. Some likable characters are sidelined. Some events are over the top to the point that it's frustrating. It sometimes goes too far on pointless shock value, and other times not far enough. It's not a terrible show if you're looking for monster/horror/apocalypse/survival, but I found it getting old by the end.","
            5/10
            "
"jasminn_tan","20 January 2022","Some of the actors were great but this fell short of my expectations. Maybe it's because I've watched several shows with a similar premise, but this just didn't capture my attention. And I can tell that this was adapted from a webtoon because most shows adapted from webtoons end up lacking in some way.","
            8/10
            "
"vioplxx","16 August 2023","As an avid fan of the horror genre and a dedicated viewer of K-dramas, ""Sweet Home"" had me intrigued from the very start. With confirmation of an impending second season sometime at the end of 2023 and an announced third season, it's the perfect time to reflect on this series.First things first, it must be said that the initial experience may throw you off. The first half of the first season threw me into a sea of confusion, as the dialogues came across as eerily emotionless and the characters seemed strangely unfazed by the unfolding apocalypse. They all felt like they didn't care about anything at all as the world fell apart around them and the extremely unnatural way in which dialogues were written didn't help. It all felt uncanny, and what seems even weirder is that it wasn't written like that by mistake. It was very deliberate and made me drop the show the first time I tried watching it.Yet, as the series went on, it seemed like the puzzle pieces started falling into place. And fall they did, around the midpoint of the first season, when the seemingly disjointed elements suddenly clicked into a coherent narrative. This part, though belated, was like a light in the darkness, and I appreciated how the creators skillfully justified their earlier enigmatic approach. In hindsight, I see the purpose it served, but I can't help but wonder if it could have been executed better. Based on my own experience, I assume that by the time the writers decided to reveal why the characters are the way they are, half of the people watching would have already dropped the show.Once the fog lifted, ""Sweet Home"" transformed into a tale of survival in a surprisingly interesting world, in which humans turned into monsters, who are actually embodiments of their deepest desires. This concept is nothing short of fascinating, and the creative design of these creatures truly deserves applause. I also love how they decided not to explain what each of these monsters is supposed to represent, leaving the viewer to decipher them on their own.The series' choice of the song ""Warrior"" by Imagine Dragons adds a layer of energy and intensity that complements the overall atmosphere. However, I must admit that the song's consistent appearance during major epic moments sometimes triggered unexpected laughter on my end, disrupting the intended awe. It's a minor setback, but one that's worth mentioning.I love when TV shows are bold. And ""Sweet Home"" is damn bold. What truly sets it apart is its willingness to shatter expectations. The abrupt and often unceremonious deaths of seemingly important characters kept catching me off guard, emphasizing the unforgiving nature of the apocalyptic setting. It's a risky move that effectively conveys the constant danger lurking around every corner, and I applaud the show for its audacity. In simpler words - if you haven't read the webtoon, then you will never expect who lives and who dies, and the show will kill your favorite character in seconds, without making it overtly dramatic.I'd also like to add that ""Sweet Home"" is beautiful, in the literal sense of the word. Aesthetically pleasing in every sense, the show captures its post-apocalyptic world with stunning attention to detail. The special effects are second to none and it's one of the reasons why I decide to watch Korean cinema over your regular western Netflix shows. Koreans always put a lot of effort into the worlds they create, putting enormous budget into special effects, even if the show in question is a risky endeavour and might flop completely. This particular series was very risky, because it's super weird and unique, instead of being your typical post-apocalyptic zombie flick you watch on a Friday evening and forget, and they still put $27 million into the first season itself (most of it, VFX I assume, since the cast isn't exactly well known)! Oh, Koreans also don't tend to cancel their shows if they're underselling, which is something Netflix US is consistent in :)As I look back on my journey through ""Sweet Home,"" I find myself torn. On one hand, the confusing first half of the first season left a significant dent in my overall enjoyment, but on the other hand, the second half redeemed the series with its narrative and jaw-dropping revelations. While I think the show has potential to be a perfect 10/10, the initial confusion holds it back. As of now, it stands at a solid 8/10, with hopes that the upcoming seasons will continue to elevate this rating.","
            2/10
            "
"mlocik","18 December 2020","I really love Comic version, but this TV series is so horrible.... they changed it to comedy with total awkward parts,....","
            10/10
            "
"utekarpriya","19 December 2020","I thoroughly enjoyed it. I loved the entire 10 eps, it was captivating. The first ep gave ma chill down my spine. The last ep was just too much for my heart. Specially when Hyun-su changes for real. I was like, Yes B***h that's how you do it. That was the best. I can't believe I cried too in a thriller-horror genre. But no regrets. The plot was well made and the acting was on point by each and ever character. Was happy to see a different side of Do Hyun. Song Kang, how the hell did you look handsome even after changing into monster is beyond me.","
            1/10
            "
"majesticforeplay","5 December 2023","There were a lot of unnecessary.characters in season 2, like what's the point of introducing all those characters that we don't even feel.any empathy for. There were some moments where we were supposed to feel sad, but did not get through because of the TERRIBLE acting. Typical korea, interesting premise at first but always dragging the story with NONSENSE for the sake of more content.Did you guys see those CGI? Ugh, those are the worst CGI I've ever seen. Especially when the army were being chased by some transformer-like monster, like what the F dude. It feels like they are using the same model and put 20 of them in the same frame for the sake of creating a tense situation in that scene, and then fail horribly because of the crappy CGI. Like bruh ain't all the monster have their own special trait? What is this mass produced transformer monster? If you guys are not good at creating CGI then minimize the use of it.","
            6/10
            "
"vasanthkumar-90","8 March 2022","This show started well, after the 1st episode the show went downhill in the middle. Last 3 episodes is very good which saved the whole show.If you are a horror fantasy/Monster genre fan, then this show is for you. Others can skip it. Hellbound is better.","
            10/10
            "
"christophprestel","20 December 2020","Dont care about the Bad ratings, take a view of this Series on your Own, its absolute beyond awesome in my opinion because i like Asian series and Movies a lot 💪🏼 The Bad Raster dont know what they Talking about 😌","
            10/10
            "
"timfthechef","11 September 2021","I watched the whole thing a few months ago, and now I'm watching it again! There's just something about this series that I love. The actors. The special effects. The story. It's very original and fresh. I am thrilled that there's going to be a 2nd season! You never know if Netflix is going to cancel a good show or not. Sweet Home, and Sweet Tooth are definitely GOOD SHOWS! IMO.","
            6/10
            "
"CJWar","11 December 2021","The first few episodes of the show had me completely invested in it. From episode 7 onwards, it lost me. The writing is just too inconsistent. Far too much time is spent on characters introspection, and not enough spent reinforcing the world the writers are trying to build.I Googled a few questions I had about the show and came across post after post - from those who have read the web comic - lamenting the fact that certain information wasn't included in the show, and questioning why background information was included. I have to agree with them. Far too much time is spent showing us flashbacks. We don't need ""origin"" stories as the characters are already in a dire situation that's going to change their personality going forward. What we need are explanations of why certain events are happening now, why certain monsters seemingly appear from nowhere and a bit more time spent showing us character interactions in the here-and-now.The soundtrack is good. Unlike some, I also really like the CGI. Yes, it's cheap but it's well done and the style appeals to me. Some of the early monsters are reminiscent of those glimpsed in old films like Beetlejuice.","
            9/10
            "
"lastpaladin","20 December 2020","I love end of the civilization, and this is a very good one about it. I have not seen the webtoon so I can not comment on the virtues of the webtoon. Yet in the series characters get developed and the acting is pretty good. Directier had done a very good job and the screens and the palet they choose are stunning. The amount of gore and blood is not over the board. If you love apocalyptic series this is one of the very good ones.","
            1/10
            "
"Jeydie","15 October 2021","The webtoon was really amazing and i enjoyed it through out the entire series. But when it got adapted, it became super lame story. So many great characters got deleted from existence. On top of that, the pacing was super slow, heck, even slower than a snail. The main character does not even feel like he is the main character. Instead, the side characters feels more like the MC. How is that even possible? I swear the MC literally has like 30 minutes of screen time in THE ENTIRE SERIES. Furthermore, the character development in this series abosolutely close to zero. NONE! I seriously don't understand how this drama even got higher rating than 3. K-drama watchers are delusional.","
            10/10
            "
"aj-79481","22 December 2020","Just the way a horror series should be with that jump and yell out factors, I love it!!!","
            7/10
            "
"katharina-muellner","10 January 2021","I was so impressed with the first couple of episodes!
Didn't expect anything and loved the wierd, quirky residents of the building. And then the monster came - and man are they awesome!! Totally could see it as a video game ala Resident Evil or Silent Hill.
BUT around half way through it felt like they had fired all their good shots - less monsters, and mainly people sitting around /talking /crying or fighting each other. (maybe they were out of budget?!)
10* for the first half and 5-6* for the second.All together still very watchable","
            7/10
            "
"Stephan_fr","19 June 2022","Sweet home is not particularly original by international movie standard - the first episode is a direct hommage to Delicatessen, and it's second episode a direct-to-film adaptation of a webtoon, complete with upside down camera shots. We've seen it all before.However, from episode 4 onwards, it really picks up pace and starts asking some interesting questions. Confucianism clashes with Christianism in an excellent mish mash unlike anything on Netflix.Another excellent point is that it doesn't cater to its financiers woke values, and maintains traditional Korean values at its core throughout. A bresh of fresh air in a world of woke ignorance. Based K-drama to the rescue?Sweet Home also shines in the SFX departement. It drops the 'Rotoscope' effects by episode 3 and by episode 9 it's on par with Hollywood. The characters are interesting, and the plot is helped tremendously by the clever ploy through which people 'turn' into monsters, which I won't spoil for you.A must watch for anyone into the mystery/thriller genre-fiction with some element of horror/suspense.","
            6/10
            "
"valentincozmiuc","22 December 2020","At the beginning I didn't gave this show many chances, but after two episodes I really got into it - I finished all episodes in 24 hours.
This is not your average Asian series. At first, I didn't like the combination of Drama and SF but later it didn't matter so much. This show is so good made, that mostly all events go together smoothly.
If you did like Stranger Things, ""Sweet Home"" is a must-try.","
            1/10
            "
"daniel-65836","1 January 2024","Another L for monster movie/show lovers. Producers/writers/directors cant seem to get it right with this genre of shows anymore and every 10 shows made, 9 of them are pretty disappointing. Yes, I'm talking about the failure of Monarch Legacy of Monsters as well.You want a good monster show? Watch Gyeongseong creature instead.Sweet Home S2 was like, malicious defiance. They have source material to put to screen, instead they go offrail on this messy path where they try to make a sidestory the main plot. So only the first 3 episodes pick up from S1, then its a completely different story, they killed off most of the S1 characters that we want to see or took away most of their screen time, introduced more factions that add more confusion.A lot of supposed critical parts of the plot are not explained. For example, what happened to the monsters now becoming generic, cookie cutter replicas, no longer the unique mutated human-monsters that we saw in S1.The S2 cliffhanger ending was really bad, cliche and cringey and testament to incompetency of the writing/directing efforts (Why precisely that person, and the process was also not explained).**Abit of spoilers**The doctor also supposedly had a cure but it somehow became irrelevant, instead he brought a luggage out for no reason, randomly found a monster egg (?) when he wanted to poop, just nice had his empty luggage he brought randomly that had could perfectly fit the big specimen... You see how senseless it becomes.","
            9/10
            "
"eviitala","24 October 2021","I can't believe all the bad reviews. There is nothing like this I've watched that is actually well made. The first two episodes or so I was a bit sceptical and didn't really know what to think of this. But the acting and the quality of the series got better episode by episode.The first Korean tv series that I watched completely and will keep on watching when they release more seasons.I don't know where all the bad reviews are coming from. I really liked the series. It was genuine, had meaningful deaths and the video game atmohsphere with the cgi was good.Season 2 was also good. Not as good because there was too much stuff going on at the same time. Cha Hyun-su has a very good and promising role in the series.","
            7/10
            "
"Washingtonddc","13 March 2021","Title says it all. I really liked this show and am interested to see if good reception can increase the SFX budget for season 2.Biggest flaw is probable that the Warriors song by Imagine Dragons is played for EVERY major fight scene.... first time was great, but otherwise it starts detracting from the scene....","
            10/10
            "
"salmahossain-20358","21 December 2020","I can say it's the best series of 2020.Every episode was just amazing.There weren't a second that i was bored.I enjoyed every second.It's a must watch series.Eagerly waiting for season 2.","
            9/10
            "
"myrahsdreamscape","21 December 2020","Watched this in one day with my mom. We had a great time dissecting the character's decisions and circumstances and both really loved the plot, f/x, and characters!","
            8/10
            "
"rjknight007","30 September 2021","Stay for the story and be wowed by the visuals along the way. Incredible art design.","
            7/10
            "
"Lukasmj","16 November 2022","After an unexpected family tragedy, Cha Hyun-soo leaves his home and moves into an apartment. Soon after, monsters begin appearing. People inside the apartment are trapped inside the building, realizing that monsters are lurking everywhere outside. Hyun-su and other residents shield themselves inside the building in the hope of surviving as long as they can.I really liked ""Sweet Home"".Yes, the overacting is a bit ridiculous here and there, but that's typical Asia.But the story is actually quite interesting and what I particularly remembered were the special effects. They turned out really well in my opinion.Update after season 2:
Unfortunately, in its second season the series loses all the charm that made it so special in the first season.The first season was special because the horror of the series arose from the fact that the residents have to stay in this residential complex and there is no escape from this situation. In addition, the monsters in the first season were designed in a really interesting way.In the second season the whole thing somehow develops into a mediocre ""The Walking Dead"" clone. The characters now roam through the landscape and are attacked here and there. Then someone is infected or injured and mistrust arises. The monsters no longer contribute anything except to shock and their design is now largely very boring.Season 2 also introduces about 15 new characters, which is just too many to introduce all at once. What's worse is that these characters are all also interchangeable and boring, except for one character who is quite interesting.That's why I'm reducing the rating from 8 times to 7.I'll take a look at the third season, but I don't have high expectations.It's a shame, it really could have been something new and unique...","
            10/10
            "
"alexreviewsstuff","9 January 2021","Storyline was incredible and a good use of effects and music to match the action, every episode leaves you wanting more. The ending left it with a cliffhanger, so i hope netflix renews it with more depth how the disease started. also cried with samurai guy dying and sad with glasses guy dying,,,","
            6/10
            "
"nuhas-37794","13 January 2021","An amazing survival thriller....want the second season ASAP!!!","
            7/10
            "
"mailtaskservice","17 February 2022","I can give max 6.5/10 only because the idea of different monster types are only copies from many movies and dramas. The story is just average, nothing to brag on and similar stories to all same types of dramas and movies.They should make better dramas from new stories and not just copied from others.I dont suggest to pay for this dramas because they are so many other better dramas.","
            8/10
            "
"minma-53578","4 May 2021","Non stop action, monsters, drama, and gore! This is a wonderful example of Korean creativeness and how far TV shows have come. I am starting to become a fan of Korean acting, especially in Sweet Home, where everyone has a story that slowly unfolds with each episode and nobody are who they seem. The makeup is great with realistic scenes and the monsters CGI are a blend of new animation and classic effects. The latter episodes include a few more emotions and tears but the entertainment is still there -- you can't have all action and no back story for the entire season. All in all I really enjoyed it.","
            7/10
            "
"EC10_Violation","23 December 2020","There is a lot to like though, acting is mostly on point, where it wasn't was scenes where a character was lil over the top in complaining. Story is very intriguing and I would definitely like to see where it goes after season 1. CGI hit and miss some of it was so realistic then at other times or different part of the CGI effect it would seem like stop motion style and or janky animations. But good enough to propel the story.","
            6/10
            "
"jpburrett","8 February 2024","Season one was one of the most creative horror shows going. You never knew what the next monster would be and each one was unique based on the whole monsterization curse.Everything a new one showed up itnwas exciting to see what it could do.All of the characters where well thought out and you got a good sense of who they where as it went on.Season 2 is not bad but feels like a completely different show. The first part follows the original group and is really tense even has a shock moment. All leading up to the frankly epic stadium moment.Then it jumps forwardHalf the original characters are gone and apart from a couple of standouts the monsters have all become generic CGI blobs.One scene with the army group fighting a horde with cut and paste versions if the same monster took everything away from the unquie ideas.It mostly revolves around said army groups squabbles and chest beating. Meanwhile a monster subplot is there but again very slow and not that much monster going on.Its still good and will keep watching but I want my monsters as advertised.","
            10/10
            "
"deehee19","21 December 2020","Firstly the CGI is just atrocious, secondly the plot tends to drag at times and down right ridiculous at other times.","
            10/10
            "
"petdavies","16 May 2022","First 4 episodes are great. And then as per usual, far too many episodes with back stories for each character etc... you know the score. Another example whereby it could all have been done in 4-5 episodes and have all all the boring back stories and time hopping cut out.","
            10/10
            "
"roaark","16 August 2021","I used to like abnormal activities and creations , this series has the weirdest idea I've ever watch , good one.","
            10/10
            "
"willksw","22 December 2020","The world building is fantastic, it is full of interesting characters with excellent character development. Brilliant acting. Fast paced and full of action. The CGI can be better but I can look past it because the overall production is 1st class.","
            10/10
            "
"niloonttr","19 December 2020","Just finished all 10 episodes!
Honestly It wasn't like Hollywood movies but it was really great and I really enjoyed it. The way all the emotions were shown was beautiful.
God! It's true! Humans are scariest!!!","
            10/10
            "
"whatsasriel","5 January 2021","At first I wasn't even planning on watching this because of course netflix would ruin it, I was dead wrong. This is one of the best ""netflix originals"" full stop. Blows every live action adaptation they've made of ANYTHING out the water so far you can see it from space. Does the source material an amazing justice and really brings to light just how bad that apartment complex looked to live in. Not a single bad casting call, even the normally awful CG looks great. Even when the cg is ""bad"" it still fits the tone of what the monsters are supposed to be. Could not have asked for a better job to have been done.","
            10/10
            "
"trsstander","21 December 2020","I don't like zombie movies, but this is absolutely brilliant. From episode one to the end, it's interesting, lot's of action, special effects brilliant, good story line. It's the best series for 2020 for me!
Brilliant brilliant brilliant!!!!
I hope there is a season 2. 🙏🏻 🙏🏻 🙏🏻","
            3/10
            "
"hanayuhi","8 February 2021","Don't bother with positive comments from webtoon fans, or the bad critics, this series is really cool.
and it worth every second of your life
the ones who disliked it just didn't understand the series, or didn't even complete it, prob just a stupid brains,
I CAN SAY NOW, THAT I'll DIE HAPPY NOW !
just waiting for season 2 now, hopeful it will be amazing as season 1
it just get 1.4 Billion views from the world, do you what it means ?, it's a really 2ufh29ef9e2fo;2efjifwuf9weu just watch it or die !","
            10/10
            "
"debonaire-64340","19 December 2020","I didn't read the manhwa and I've only checked it after watching all 10 eps. I prefer this series as they the main actors were good in their acting. The hook in wanting to know what happens next is also good. I recommend it","
            1/10
            "
"vedanthkumar","20 December 2020","Having read the webtoon I expected alot from this series but unfortunately it failed to meet ""my"" expectations . The story was great but the direction wasn't . People who haven't read the comic won't understand how great Sweet Home really is.","
            7/10
            "
"NotYourRegularReviewer","24 January 2021","*First*
Most of reviews here do not do justice to this show. The story is great, the character development is also compelling and really amazing CGI and visual effects.*Second*
Story is gripping and it's a roller coaster ride. This show will make you go through lots of emotions. This show gives me the anime *Parasyte* vibe.*Third*
Give this show a chance and watch it all the way it's a great one. Not in a single episode it felt like the show was dragging or was adding unnecessary fillers or anything unrelated to the story.","
            5/10
            "
"mrchrisdiggins","2 January 2021","Netflix is getting very ignorant in entertainment. There are just some movies or TV shows that are not worth it in anyway shape or form. Rather it come from acting directing the writing the casting department and people who look for screens. When it comes to the art of storytelling and then transferring the storytelling into English for American movie watchers/television series show watchers. Everything should honestly makes sense. Nothing in this show makes sense from start to beginning to the roles that people are playing in the show the stupidest characters with in the show are the females and their responses to everything. If this is the way people conduct themselves in Korea is a situation like this was to occur. Then the show should've just ended with a nuclear bomb being dropped on Korea. I've never seen failure and entertainment on such a grand scale.","
            7/10
            "
"technusgirl","8 March 2021","I really like the monsters in this show, they are weird, creepy and very creative. The story line really pulled me in and keeps me watching as well. I just wish the characters weren't so one dimensional and the acting wasn't a bit cheesey. I think they overdid the cliche stoicism too. And the guy with the sword makes me cringe sometimes lol. But overall it's a dent show to binge on.","
            6/10
            "
"lruella","30 October 2021","So the premise is interesting. It has the look of a manga if you like that sort of thing and some moments are really cool. However the story is all over the place, so I agree with everyone who says it starts well but gets boring because of slow pacing and disjointed story telling. It's hard to follow also cause the characters all look the same and the korean names dont help, everyone is like Jun Jin Jon, Kwon bun bam, cin ciun lan, who the hell remembers that. And yes the CGI is that of a low budget straight to dvd movie, but if they paid a bit more attention to crafting a better structured story I would have excused it. In the end disappointing.","
            7/10
            "
"AsianTalentHollywood","19 December 2020","There is room for improvement and the story is a bit lacking, but the original Idea works and the zombie variety adds a fun twist. More fun than scary, but good fun.","
            10/10
            "
"kewalpatel2","18 December 2020","They should stick to 16 episodes rather than 10 episodes.
Every thing happens very fast and rushed.
May be that's why Netflix didn't put dubbed version out","
            1/10
            "
"jbosbesar","21 December 2020","This is the serial killer Netflix that US series has hit on. Brilliant and fresh ideas !, Very amazing cast! I think this is a refresher on the series that's all. Very worth watching !!.","
            6/10
            "
"caratayt","21 December 2020","It sounds like this was a webtoon series n the people giving the series a low rating r those who have already read the webtoon .I havent read the webtoon n dont plan to SO please just watch it for it's sake! n dont spoil it for those who r not into webtoons","
            6/10
            "
"williamkelly-12810","28 February 2022","Terrible CGI
Boring drab lifeless acting
No emotion in the characters
And just terrible bad ugly fake cgi.The quality is just too poor to enjoy on my nice tv.","
            8/10
            "
"jeff-k-77","29 November 2021","The show is ""ok"" but not on the level of Squid Game or Hellbound. Some interesting characters, some not, some good scenes and parts of a good story but it just drags way to far long. This should have been a ~6 episode season. I think it just tried too hard in the middle to try and be cleaver but just never reached that point. They could have cut so much junk out and done a much better job in far less episodes.","
            4/10
            "
"dseemalhar","13 December 2023","Finished another kdrama
'Sweet Home' Season 2This is an apocalyptic survival drama based on webtoon, where humans turns into monsters.Season 2 came after 3 years.I didn't like S 1, but this time, I find myself enjoying the show. As per webtoon readers, this season is not loyal to webtoon. There are many new characters introduced.Drama has a mixture of Stranger things, Sweet Tooth, Last of US, Walking dead like such similar shows. CGI is hit-miss, there are some plotholes but for me it was intriguing throughout.Though my Song Kang was only there for 4 episodes
Will look forward for S3 which will come next summer.","
            5/10
            "
"scaryoutcome1","23 February 2021","Aswell as great Monsters, makes this a Netflix Korean Hit not to be missed.The ending was a tad confusing, however I am sure I get it.
The only real critism I have is That the writers literally killed off every amazing character, which I was kinda bummed about.
I will also say, if you like the other Korean TV show ""Kingdom"" You will love this.
8/10 Can't wait for S02","
            2/10
            "
"ibrahimkhan-30185","16 January 2021","Probably worst Korean series ever watched.
Finished it in 2 days fast forwarded after 1st episode . totally not worth to watch ..all girls look like same ..few male characters look like same hardluto recognise them.plus whole serie in one building make it worst ..save your time don't start else u will watch till end to find some this lol","
            8/10
            "
"shithybrizet","14 January 2024","Season one was soo good. Most characters were good. But no they had to just ruin it in season 2 and keep the most annoying girl from season one alive. Eun-yoo has nothing to offer in the story. She is a petty heroine with tough girl act. That's it. On most cases she can't do anthing uself other then put on a tough girl act. What was the creator thinking? They killed off all the characrers that made the season 1 so interesting. They should have made a more compaling heroine. Season 2 seems like it is not going anywhere. The story is quite blend. I loved the season 1 and seen the whole season with full attention. But with season 2 I had to skip most parts.","
            7/10
            "
"arod-98221","18 December 2020","If you were looking foward to this and have read the webtoon I have to break it to you that its bad. The cgi is terrible the monsters are more comedic than scary the visuals are just bad in general, this concept and story was not meant for live action at all they should of just done a animation instead of live action the story is ok definitely not exactly the same as the webtoon of course. Netflix just needs to stop making live action series and films of good comics or animes it just does not work havent they learned this already I guess apparently not Just dont watch it not worth anyones time just read the webtoon or watch something else","
            5/10
            "
"jovpsyho","15 October 2022","The cgi is kinda wonky at some scenes but the whole show grips you in and it just wants more. I love the lack of the whole Wokeness and inclusivity trash that we are being served from the west. And it is so nice watching a show where the plot is just keep on keeping on. With the status of western shows these days ill watch anything that is not Ms. Marry Sue defeats bad white man by beaing better than bad white man. It has been a long time since i watched a show and went daym i want more and not gasp and say finally its done jeeez what a pain. I cant shower enough praises to korean shows and i hope the whole production steps it up a little bit in the cgi department. That is my only critique so far. Compared to the billion dollar show i watched recently the acting in Sweet Home is good. The show is binge material and i cant wait to see more.","
            8/10
            "
"dina20","19 December 2020","CGI is too cheap looking, totally puts me off. The monsters are more laughable than scary","
            3/10
            "
"Cylonpi","29 July 2021","A single question between the lines.Effective.And please, Kim Kap-Su, enormous !","
            1/10
            "
