"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"kiwikwi","17 December 2003","Not surprisingly, a lot of good plot had been removed from the story, and a lot of bad plot inserted. This is hardly news; the same happened to the two predecessors. Much was lost by skipping ""The Scouring of the Shire"". The computer graphics are well-done but rarely convincing, and Gollum's only task is to provide comic relief. Most of the audience seemed to find him quite funny. I was just bored.Tolkien's books told a great story basically about the weakness of men (and other races), and the importance of not fighting alone. The best example being the events on the edge of Mount Doom. Tolkien made a strong point in that nobody is perfect, neither perfectly good nor perfectly evil.The film completely ignores this and simplifies things to pure black and white. There's good, and there's evil, with nothing in-between , no shades of grey.And that I think is sad.All that being said, the film has a few but important qualities, and that's the great camera work, the excellent acting and the stunning scenery - CG-scenery too.The rest of the CG is not that interesting, except for Shelob the spider who really makes up for it. The sound of a whole cinema audience simultaneously gasping in horror as ... Well, I won't spoil for those who haven't read the books. But wow. So, in the end, despite all its flaws, I recommend seeing this film. But go see it now, on the big screen. It won't be worth your time on TV.","
            10/10
            "
"rbueing","22 February 2004","The high rating of this movie baffles me. While it had superb special effects and above average acting, it failed miserably in telling the story. I was extremely disappointed. I adored the first film in the trilogy, understanding that you cannot include everything in a movie that is in a book. The second film was also excellent, although it began to try too hard to be important and profound. This last installment was intensely boring at times as it strived to be profound. This could have been a great movie, as it so often depicted scenes according to my imagination. Unfortunately, while describing the world it lost the essence of the story. The movie seemed to lose its way not only with pace, but with its heart. This marvelous story of extraordinary effort by the gifted and those less so to face head on an evil of incredible proportions went astray at too many crucial points. Granted it hit the mark in places, but it in others it almost seemed to take the credit from the valiant and place it solely on supernatural and circumstance.","
            10/10
            "
"auuwws","28 September 2020","Best movie in the trilogy and sealed in the best possible way","
            10/10
            "
"OttoVonB","22 November 2006","All the threads of Tolkien's magnum opus come together in the most elegant of fashions in the final part of Peter Jackson's adaptation. Humanity makes a last stand at Minas Tirith, the Hobbits travel through Mordor, our heroes try to by time for Frodo to complete his mission and the Evil Sauron gets tired of the whole game and lashes out with all his might and fury.""Return of the King"" is 4 hours of payoff, a third act in a gigantic epic rather than a mere film of its own. As such it is intensely dramatic and dynamic and you can very much sense that though peter Jackson spared no effort on the previous episodes, this is clearly his favorite. the film floats by at a thunderous pace, taking us through unforgettable moments such as the battle of Minas Tirith itself, a marvel of seamless animation and epic film-making, it demands to be seen, as it has too many jaw-dropping moments to choose from. The quieter character moments keep gaining in potency and the full weight of the stakes and their heartbreaking consequences is never in doubt.The cast of these films have played their parts to perfection and again Jackson deserves overall credit for choosing actors that so perfectly match Tlolkien's creations: Ian McKellen and Christopher Lee are their own usually excellent selves, and the hobbits remain endearing, but of all the uniformly great cast, the true standouts are Viggo Mortensen and David Wenham as the tragic Faramir, whose relationship with his brutish father is the most traumatic of the film. Jackson pushes them even further by having them sing at a few key moments (a practice employed to powerful effect by Tolkien in the books), a daring undertaking that works wonders. And though he may offer one ending too many, he does have the decency to show off each surviving character with the appropriate screen time and respect.Now that the trilogy is complete, it can be viewed as one big film, as it should be. After 8 years, Jackson has done the impossible: he has taken Tolkien's huge legend and made films that stand on their own and have revolutionized film-making, setting the new benchmark for cinematic epics. Changes have been made to Tolkien's source novels, but they make for better, more fluid films, more faithful in spirit to Tolkien's myth than anyone had the right to hope for.A masterpiece, whether as part of a bigger whole or on its own. Well deserving of all the high praise thrown at it, and then some...","
            10/10
            "
"terrylarosa","11 February 2022","Nothing even comes close and I may well not see it personally topped. Every single scene is magnificent. The acting is superb as is the direction, script, hauntingly beautiful music, cinematography and the incredible battles; especially the hour long battle on the Pellenor Fields and Minas Tirith. The characters
are some of the greatest ever created and to root for. The movie is simply perfection from beginning to end and the 4 hour version is just as majestic. There's not a single negative thing I can say about a movie that deserves all it's nominated Oscars. My family and I watched it 4 times in its first 12 days of release. A joyous experience every time. Magnificent!!!!!!","
            10/10
            "
"diffguy","2 November 2020","The greatest tragedy of the human race is that they will never make a better movie than Return of the King.","
            10/10
            "
"TheLittleSongbird","9 March 2011","I admit it, I love all three Lord of the Rings films. People may say Return of the King is the best of the trilogy, some may say it is the worst. I personally think Two Towers is the best for its scope and better exploration of some of the characters, but while it is still great Return of the King is better than Fellowship of the Ring.My only slight disappointment is the ending, it does feel overlong and bloated for me, almost as if there was more than one ending filmed. That said, what does make the ending at least watchable for me is the way it is shot, the marvellous score and the performance of Gollum.Despite this minor discrepancy, Return of the King is extremely good and in my view one of the better Best Picture winners last decade. Peter Jackson's direction is very impressive here, and the scope is massive and just dazzling to watch. All three films of the trilogy are very well made, but Return of the King defines the term epic. The cinematography is mind-blowing, the scenery is superb, the costumes and make-up are well tailored, the effects are superb and don't distract too much and the lighting is authentic.The score is phenomenal. Fellowship of the Ring had some ethereal, rousing, haunting and charming themes, whereas Two Towers was somewhat darker and more complex. Return of the King merges these together and the result is a perfect mixture of charm, darkness, etherality and complexity. The story is compelling with themes of friendship, strength and loyalty, the screenplay is well-written and literate and while the film is very long the three hours or so fly by seamlessly. The characters are engaging, Aragorn is even more interesting here than he is in the previous films while Gollum continues to steal every scene he appears in.The acting is very good. Orlando Bloom(who I can find dashing yet uncharismatic and bland) and John Rhys-Davies are given less to do but do carry their parts very well, and Elijah Wood is likable enough. Sean Astin captures Sam perfectly and provides the heart of the picture, and Viggo Mortenssen is at his charismatic best here. Ian McKellen is perfectly cast, while the design of Gollum is still superb and Andy Serkis is equally phenomenal. I was slightly disappointed by the lack of any Sarauman, but I was more than I was satisfied with the final result.All in all, an outstanding entry to a great trilogy. 10/10 Bethany Cox","
            10/10
            "
"Iam-Not-In-Danger-Iam-The-Danger","15 February 2020","Wonderful on every level. Love the characters and special effects. One of the biggest, most massive battle scenes ever put on the silver screen. A great end to a monumental epic.","
            10/10
            "
"GuyCC","17 December 2003","Peter Jackson has done it.  He has created an all-encompassing epic saga of Tolkien's Lord of the Rings books, and after coming away from the final chapter, how does this rate not only as a film on its own, but as a part of the whole?Perfect.I've never seen a series like this.  A trilogy of movies created with such love and care and utter perfection of craft that you can't help but walk away and wonder how did Peter Jackson make this possible?  I have always loved the original ""Star Wars"" and ""Indiana Jones"" series for their epic storytelling, and just for just fitting in as a great moment in cinema. This should be, will be, remembered with as much revered fondness for generations to come.  They do not make films like these anymore.As a stand alone film, it picks up immediately where ""Two Towers"" ends, so brush up before seeing it.  I've read the books, and the anticipation of seeing some of the more profound moments in this film made me kind of view it with a rushed sense of perspective.  I wanted to make sure everything in this film was done ""right"".  And when it happened, it was.  I will need to see this again to enjoy everything on a more casual level.The cast comes through once more.  The musical score retains its beauty, elegance and power.  The special effects, notably Gollum again, are nothing less than breathtaking, and simply move the story along.  The battles are monumentally huge and exciting.  There are some liberties taken with the story, especially during the end with the homecoming, and yet, everything that needed to be covered regarding the main characters was handled. After the greatest moment of the series resolves itself, the story provided a breather.  And gives a good-bye to friends seen on screen for the last three years.  It was truly a bittersweet feeling in realizing that there will be no ""Rings"" movie in 2004.  I will miss this talented group of actors.As with the first two, the film is very long, but goes by without you ever truly realizing it.  This film is so much more than a simple ""fantasy"" epic. It's a story about strength of character, friendship, loyalty and love. And while every member of the Fellowship has their part to play, I finally understood why some critics have said this series is a story about Sam. It's his unwavering resolve that led the quest to its victory.  Sean Astin is a true credit for adding the inspirational heart to this epic.  As as far as the ending goes, they ended it the way that it had to be ended. Jackson ended this film the way it should have been.I will miss looking forward to a new ""Rings"" movie, but these movies provide hope that high-quality films can still be made without special effects taking over a story, bathroom humor, or a ""Top 40"" soundtrack.  George Lucas could learn a lot from these films about how not to alienate the fanbase.Each film has earned a ""10"" from me for the last two years, which for me to give is a rarity.  This one, however, is as equally deserving as its two predecessors.  The Academy had better not look over this film for ""Best Picture"" of 2003.  To do so would be greatly disrespectful of the craft and care that anyone involved with these films put into them.","
            10/10
            "
"Derek237","16 March 2005","Obviously, I'm aware of the fact that the Lord of the Rings trilogy is actually one giant movie, but since it was released in parts, that's how I'm judging them. The Return Of The King is the final chapter, and since it is the climax and resolution of the epic journey, it has a little more intensity and urgency than the previous installments.At this point everyone has come to know and love all of the characters, and the stakes have become tremendously high. Kingdoms are at their knees, and the only two characters who can save the day are getting weaker and weaker. The tension was very high in this episode and I can honestly say that out of all 3 this was the only one that had me on the edge of my seat. There were many memorable scenes (one of my favourites including the part with the giant spider)that made this the classic that it is sure to stay for decades to come.This is the longest of the series, mostly because of the ending that seems to last a while. This was a good ending, and I can see why Frodo did what he did. He, and us the audience, have gone through an incredible ordeal and I think we needed that 20 minute linger. When the battle is over, and the celebrations have ended, there is a sad emptiness felt. The films spanned over 3 years, there have been the extended cuts of course, but after that, it's all over. Peter Jackson gave us an ending that was both appropriate and admirable.These were some amazing movies and this one in particular is the best, in my opinion. As whole, the Lord Of The Rings is a phenomenon. An absolute phenomenon. Much more than just movies. They have a universal appeal and have touched the hearts and imaginations of millions. I'm one of them.Sorry if I'm being all fanboyish and kissing this movie's ass, but I really admire it. It may not be among my personal favourites but generally this seems to be the movie event of the century. There will never be another Lord of the Rings film, and that's a bit depressing.My rating: 10/10","
            10/10
            "
"Hitchcoc","16 March 2006","I am in awe of the knowledge of some of the reviewers. I've been disappointed with virtually every film version of a beloved book that I have seen. I have not studied ""The Lord of the Rings"" though I have read the trilogy twice and parts several times. I know what a scholar Tolkien was and admire his work in linguistics as well as storytelling. The two entities do not need to cross over. If one really wanted to make the book you would have about two hours of poetry and a 56 hour movie. Movie-making is, unfortunately, forced to play by different rules. First of all, this film could not have been made until now. Imagine people dressed as trees. Remember those old Superman serials where whenever the Man of Steel flies, he becomes animated. Now that is genuinely bad. What Peter Jackson did here will be his legacy; had he died the day the film was complete, he would go down in film history. Everything is set up. The ring must be returned. Frodo is drunk with power and is latched on by the forces of evil. Those continuing the quest must face the ultimate and some do. Gollum is in the way, using his wiles to drive the ring back to him. The visual magnificence of Mount Doom and Mordor are unbelievable. One thing that is never mentioned is the incredible acting of most of the characters. Jackson may be a master of spectacle, but Frodo's character is a mass of impulses and expressions. He believes he is going to die and is afraid. Do you see a little bit of Christianity mixed in here? I'm not going down that road because, of course, the Bible is an epic too and has its own story. This is a movie about how friendship, loyalty, and sacrifice will out against evil. The evil is so remarkable and so oppressive.I can't begin to talk in the terms of other reviewers, but I do need to make sure that I weigh in on this film and the other two because this is a product of our society that we can all be proud of.","
            10/10
            "
"fearfulofspiders","25 August 2008","The Lord of the Rings - The Return of the King is by far the most moving, inspirational and epic of the three parts in Peter Jackson's take on Tolkien's fantasy masterpiece. After proving that this trilogy can carry the weight of a truly enormous body of text with The Fellowship of the Ring and The Two Towers, Jackson has shown that nothing is impossible anymore when being brought to film, and that fantasy can be surreal, but grounded to reality.I saw this film at 8:00 PM, and missed school the following day -- exactly similar to The Two Towers when it was released. After seeing The Return of the King I was speechless. Never before had a film made such an impact on me as this conclusion did, and now with it completed, The Lord of the Rings is truly the best of the best.Jackson has treated this trilogy as one film, following to Tolkien's linear time-line, and not the way the books were written, which makes this a film that flows and never loses track of pacing. The dialogue is emotional, be it the speech between Gandalf and Pippin before the gates of Minas Tirith, or inspirational, such as the rousing deliveries by Theoden and Aragorn. The vast emotion makes this a film for the ages. Following our heroes adventure since film one, we have grown compassion for each and everyone of them. Sam's devotion to Frodo is something that can inspire, and the eu-catastrophe is fully used here once again, because just as it seems that all hope has been lost, it shines through the void and victory is achieved. If one were to fear that the ending would feel like there was no closure, then have none, because The Return of the King has a 20-minute denouement that goes as far as four-years into the future, and the ending on the shores of the Grey Havens brought me to tears.The special effects are nothing short of amazing. The blend of miniatures/bigatures and CGI is believable beyond comprehension, and the addition of New Zealand locales adds something beyond some peoples' wildest dreams. The level of detail on Minas Tirith is something no one has ever seen before, the massive armies sunder speakers as war erupts, and we see the Mumakil and the Fell Beasts in full fruition, as hinted in The Two Towers. What could've seem fatal, as cinematic history has shown before, is the introduction of Shelob the spider. The special effects team has created the most memorable spider in film history. She terrifies and drops jaws at the realism of such a beast.The tension for the siege on Minas Tirith is so highly anticipated, that the filmmakers have completely satisfied every expectation to how epic it could've been. The scope is just extraordinary. The battle of the Pelennor Fields is so huge in the book, yet it has been fully realized in Jackson's film. The final stand at the Black Gate is so emotional involving, it's hard to think that any action could top what was previously seen, but it is done so with vision beyond imagination.Howard Shore's music is also some of the most impressive and beautiful orchestration ever done for film. Besting its predecessors, The Return of the King's score is pure genius. From the new theme for Gondor, to the moving Into the West, Shore's composition sweeps and soars. Now that each of the three films' complete recordings have been released, I strongly urge a fan of the music to buy them, because they really are the best of the best.The acting even surpasses the first two, having the evolution of each character add to the dramatic effect, be it the loss of a life, or the triumph over evil. Viggo Mortensen as Aragorn is like a Godsend. Sean Astin steals nearly every scene he is in as Sam, making us hope he helps Frodo get rid of the Ring of Power. Once again, Andy Serkis provides a stirring and great performance as Smeagol/Gollum. The full weight of the Ring is realized in this film, and Elijah Wood makes us see his struggle like the Fellowship of the Ring and The Two Towers only hinted upon.Overall, The Lord of the Rings - The Return of the King is remarkable. The battles are amazing, never making the film drag, and always heightening the tension. From the acting to the sound editing, this film delivers in what it promises, and that is the supreme motion picture of our lifetime, and many more years to come.","
            10/10
            "
"JamesHitchcock","4 February 2004","I am, I admit, an unlikely convert to the religion of Tolkienism. I  have never read the books, having, I thought, been put off them for  life by the sort of obsessive freaks who read them when I was at  school. (One classmate, then aged about sixteen, told me with great  pride that he had read the whole of 'The Lord of the Rings' at least  fifty times). I also have never been a great admirer of the 'sword and  sorcery' school of fantasy writing or film-making; indeed, some of this  genre (mostly those starring the current governor of California) struck  me as being among the worst films ever made.  I was, however, persuaded to see the first in the trilogy, 'The  Fellowship of the Ring', by its overwhelmingly positive reception from  the critics, and was quickly won over by the scope of Peter Jackson's  vision. I had been expecting some twee tale of elves, gnomes and  fairies; what I experienced was a genuine epic (in the true sense of  that overused word). Ever since December 2001, I have been waiting for  parts two and three of the trilogy to be released. Neither has  disappointed me.  The story of 'The Lord of the Rings' is too complex to be told in a  review such as this. Suffice it to say that it revolves around a magic  ring which will give its possessor immense power. The power-hungry Dark  Lord Sauron (a figure who is never actually seen on screen) desires to  obtain the ring in order to dominate Middle Earth. His enemies, led by  the wizard Gandalf, are seeking to destroy the ring, which can only be  used for evil purposes, not for good. At the beginning of the final  part of the trilogy, Sauron's forces are massing for an attack on the  kingdom of Gondor.  The film relates the story of the conflict which follows, and this  leads to some of the most spectacular battle sequences I have seen,  even more impressive than those in 'The Two Towers'. Inevitably, the  film makes much use of computer-generated effects, but unlike many  films dominated by special effects, plot and character are not  neglected. The acting is uniformly good, and in some cases outstanding.  Special mentions must also go to the camera-work, which made the best  possible use of the magnificent New Zealand scenery, and to Howard  Shore's memorable musical score.  So, looking forward to the Oscar ceremony, I have no doubt that this  should be the best film and that Peter Jackson, who has amply fulfilled  the promise shown in the excellent 'Heavenly Creatures', should be best  director. Best Actor? I would find it difficult to decide between the  competing claims of Sir Ian McKellen, who brings wisdom, kindliness and  the required touch of steel to his portrait of Gandalf, and of Elijah  Wood, who plays the brave and resourceful hobbit Frodo to whom falls  the dangerous task of ensuring the ring's destruction. Best Supporting  Actor? My own nomination would be for Sean Astin, as Frodo's loyal  companion Sam, but several others might have claims, notably Viggo  Mortensen or Bernard Hill.  Is this the best movie ever made, as some of its admirers have claimed?  Possibly not- that is, after all, a very large claim to make. I have no  doubt, however, that the trilogy as a whole is the first great  cinematic masterpiece of the twenty-first century. It has certainly  inspired me to start reading Tolkien's original novels. 10/10.","
            10/10
            "
"Sleepin_Dragon","30 September 2023","Frodo and Sam continue their desperate journey to destroy the ring, Gollum has his eyes very much on the prize, knowing they cannot possibly get past Sauron's army, Aragorn creates a diversion.Surely this is a contender for the greatest film of all time, I can think of nothing negative to say, it's everything you want in a movie and more. Action packed, intriguing, funny and several scenes that will pull a few years from your eyes.The greatest battle scenes of all time, they are as relentless as they are breathtaking, if you like action, this is the film for you.There isn't a single lull, at no point does it ever dip, it doesn't matter which character the focus is on, it captivates, that opening sequence with Gollum was off the scale, as was the final, epic battle.I will only watch the extended version, as I find Christopher Lee's absence in the theatrical cut unforgivable, I know it's about four hours long, but that doesn't matter, you lose all sense of time in the wonder and brilliance.McKellen, Mortensen, Wood, everyone associated, incredible.This film truly is one of the best ever made.10/10.","
            10/10
            "
"Leofwine_draca","19 August 2016","Finally, the last movie in the series. Finally, Peter Jackson makes his intentions clear. Now we realise that the first two movies in this series were just the build up to this epic of a film. A masterful masterpiece, a flawless work of cinema whose only fault is that it seems too short. I don't have much to say about this; I don't want to spoil anything. But this is the big one. It completely blows the other two great movies out of the water. Suddenly, everything is more adult, more dramatic, and ten times the emotion. You could call it an emotional roller-coaster ride; certainly Jackson touches the nerves and heart-strings on more than one occasion.The centrepiece of the film is the battle for Minas Tirith, a huge war scene which features amazing special effects unlike anything ever seen before. An army of 300,000 riders on the heroes who defend their city with courage and spirit. Dragons fly down from the sky, huge boulders are tossed back and forth, and an army of trolls and oliphants are sent in to obliterate the heroes. Everything is dark and gruesome; Jackson reveals his origins by including many graphic and gruesome deaths which somehow make the 12A certificate a bit of a joke. Men are decapitated, crushed, impaled, and burnt. Heads fly over city walls and the viewer just sits and gapes at the magnificence of it all.The casting is excellent. Ian McKellen and Viggo Mortensen come into their own. Billy Boyd is given serious stuff to deal with now, not just comic relief: his singing over the death of the soldiers is extremely moving and a stand against all generals who sit back and send their men to certain death. Miranda Otto comes into her own. The new character of Denethor is great, just as in the book. Legolas and Gimli are still there, although on the sidelines as always. But the real emotion comes from Elijah Wood and Sean Astin: this pair are brilliant, and their final journey to Mount Doom will bring tears to anybody's eyes through the heartache involved. Gollum is a force to be reckoned with this time and cannot be forgotten.After the slow build-up of the initial hour, things explode in cinematic heaven. The battles are amazing, topped by the arrival of the ghost army, sheer brilliance. Shelob is a wonderful special effect and extremely frightening. There is so much to love and thankfully the powerhouse ending doesn't disappoint. The only problem with this film is that it properly ends about 30 minutes before the credits, and Jackson fills the final 30 minutes with endless mawkish sentimentality which becomes truly sickening. Sadly, it doesn't spoil what's come before; I just tune out at this part.","
            10/10
            "
"mstomaso","30 November 2007","Just as Peter Jackson felt that LOTR had to be made as one large, three-part, cinematic piece, I decided to write my IMDb review of all three movies as a single, multi-part essay. Click on my screen-name and hit ""Chronological"" to view my reviews of the Fellowship and Two Towers. I make no guarantees about the quality and consistence of my review, but I do guarantee that these three films offer very high and very consistent quality from beginning to end. The acting, cinematography, art, and direction simply can not be beat.Which of the three movies is my favorite varies with my mood  and the same holds true for Tolkien's books. When I am immersed in the story, ROTK is my favorite. When I simply want to have fun with the whole experience, I love Fellowship. And when I want something intense, evocative and thoughtful, I go for the Two Towers.Frodo, Sam and Golem are on their way to Mount Doom and their bodies, nerves, and relationships have borne the greatest burden on middle earth. The rest of the fellowship is rallying to the defense of Minas Tirith, and preparing for even more deadly battles to come.The heroism and romance are incredibly moving - when was the last time you saw an entire audience leaving a theater after a fantasy movie rubbing their eyes? The sets are breathtaking - even moreso than in the previous two films.The casting and acting are superb.The film delivers at every level and is the jewel in the trilogy's well-earned crown.Return of the King offers a resolution of all of the major story arcs in LOTR. As with the classic Tolkien trilogy, however, you may be able to predict some of what will occur, but never all of it and you'll never guess how you will get there. The same fatalistic and paradoxically unpredictable feeling of Tolkien's grand plots is present throughout ROTK especially. The major theme in ROTK, however, is the varied ways and means of heroism  both intentional and unintended, and Tolkien's examination of sacrifice and heroism is as inspiring as it is subtle. Amazingly, it all comes through in the films.Even more than the previous two films, Jackson and his writers took liberties with the story-line. Like the others, however, this serves the film better than simple adaptation from one medium to another. By reordering some of the chronology and adding scenes and plot devices which are consistent with Tolkien's world and characterizations, the film-makers actually do a better job of preserving the concepts and themes of the story than they could have with a pure adaptation. The lengthy epilogue in Tolkien's book is greatly reduced, reordered, and somewhat changed in order to work in the film. Some parts actually appear very early in ROTK. And some aspects of Tolkien's epilogue are disclosed in the Two Towers, though not directly depicted. But all of the really important components of the epilogue are, at least strongly implied if not well illustrated in ROTK.","
            10/10
            "
"Chris_Docker","17 December 2003","Feeling weary and battle-worn, I have just staggered out of the cinema after three and a half hours of special effects creatures fighting other special effects creatures. I had taken refreshments but barely touched them - probably because the film I had watched is one of the most mesmerising, evocative, inspiring, and awesome I have witnessed of any big adventure epic. Not to mention superb ensemble acting, moods that shift effortlessly between mediaeval battles of colossal proportions and convincing bloodshed, beauty and wonderment, fantastic natural and artificial landscapes and cityscapes, touches of humour, well-paced dramatic tension, and human bonding that is moving enough to just let you dry your eyes as the unassuming credits flash by.Return of the King is the greatest of the Tolkien trilogy by New Zealand director Peter Jackson. Although I've seen the other two and read the book, I felt it would also stand alone well enough for people who hadn't done either.The storytelling is much more professional that the first one - which maybe laboured to introduce so much information - or the second one - which has little let up from the tension of long battle scenes. In Return of the King, there is an emotional sting at the start, as we watch the transformation of Gollum from warm, fun-loving guy to murderous, mutated wretch. The movie then moves deftly between different segments of the story - the sadness of the lovely soft-focus Liv Tyler as fated Arwen whose travails and woman's love succeeds in having the Sword that was Broken mended, the comradeship of Sam and Frodo (Sean Astin & Elijah Wood) that is tested to the limits, the strong commanding presence of Gandalf (Ian McKellen) who keeps an eye on things whilst turning in an Oscar-worthy performance, the ingenious and very varied battle scenes, and the mythical cities of that rise out of the screen and provide key plot elements.This is a fairy story of human endeavour, the defeating of power cliques and the triumph of the human spirit that could almost be compared to Wagner's Gotterdammerung. It is a fairy story without any sugary sweetness, a fairy story the likes of which hasn't been told so well before, and is even unlikely to be done so well in the future. The haunting scream of the Nasgul stays with you, the physical attractions are not airbrushed, and the battles are about as far from pantomime characters waving wooden swords as you can get. The ingenious monsters keep you on the edge of your seat. The whole narrative maintains the spirit (if not archival, detailed accuracy) of the original and makes you want to read the book (or read the book again!)The worst I can say about it is that it is maybe a tad long - but not that you'd notice . . .","
            10/10
            "
"bob the moo","25 December 2003","Frodo and Sam continue their quest to destroy the ring, led by the untrustworthy Gollum.  Meanwhile the rest of the Fellowship prepare for another battle to hold a human city against an onslaught of orcs.If you check my other reviews you will note that I wasn't a massive fan of the first two films - I loved them, but was not blind to their faults. However, let me just lay my cards out here, I was totally blown away by this film.  For the vast majority (and more of that later) the narrative flowed really well where the other two films had struggled to really keep consistent.  Here the various strands work well together and, while characters have only brief times to tell stories, on the whole it manages it well.  I got the feeling that the film really let rip - it knew this was the ending and it did feel that everything came together in a collection of noise and energy which really made it feel like the final part of a trilogy rather than just a stand alone film.The one area where the film really stutters (and actually caused people to leave the cinema in annoying numbers) is ironically the place where Jackson is true to the book, and that's the final 20 minutes.  There is a clear scene where the film ends, however it then runs for another 20 minutes - which is a mix of scenes that all fade out like they were the end.  To Joe Public (ie me!) I would have been happy not to have all the loose ends tied up in the way the book does it - the film should have ended on a high (with the King being crowned etc) but instead it seems to crawl to an end in a way that is not in line with the momentum of the film (if not the whole trilogy!)  This problem is minor on the grand scheme of things, but I would rather have left the cinema on my high than be made to wonder `when's this ending? Is this the end now? Oh, maybe this is it now?' - but I do understand why it was done this way.The cast, as they have been all the way, are excellent.  Wood's Frodo changes well during this film while Astin is touching in his portrayal of unerring friendship.  Bloom and Rhys-Davis had less to do but came into their own during the battle scenes - adding both action and the odd comic touch (`that still counts as one' being accepted by the audience as a chance to break the tension).  Mortensen is the title character and serves it well, with McKellen also continuing his strong role.  I could list through the whole cast but I will stick with noting two things.  Firstly, both Monaghan and Boyd had bigger and more meaningful roles and rose to them well. Secondly I continue with my belief from the second film that Serkis is the stand out actor of the trilogy.  His Gollum is so much more than an effect - he is tragic, fearsome, hateful and funny.  Praise of course goes to the special effects for making this character tell so much with an expression but to pretend that the work of the actor is secondary to the character (as opposed the look) is foolish.  He deserved one for Two Towers so I hope an Oscar goes his way.  It was a shame to not have screen time for Lee but the film works well without him and it was a brave move by the editors.The special effects do not stand out - and that's a compliment.  Even in state of the art movies of late I have been aware that I could be watching a video game.  Here I only occasionally noticed that things were clear computer effects, even though the majority of the film was!  This is how they SHOULD be used - not as a draw in their own right but as part of the film.  Whether it be the massive battle scenes that are spectacular or the animated spider or just the fact that I forget that Gollum is only an effect, I cannot fault it's use of effects or the sheer visual feast that is this film.I have tried not to gush because there will be plenty of others to do that without me joining them, but it is hard to really fault this film.  It is the strongest of the trilogy and brings it all together really well, it is an emotional event more than a film and, if Jackson needs 20 minutes of slow closure to finish it to his satisfaction then I can give him that in return for all the hours of wonderful cinema that he has given me.","
            10/10
            "
"kevin_crighton","1 September 2005","Where to start with this masterpiece? Quite simply one of the greatest movies ever made. A fitting end to a stunning trilogy. The acting as it has been is brilliant again. Special mention must go to Sean Austin, for his performance as Sam. In this one he gets his big moment in the trilogy, and he nails it perfectly. His scenes with Elijah Wood (Frodo) on Mount Doom, as Frodo weakens are full of emotion and very powerful. As for the rest of the movie? It has one of the greatest scenes EVER in a movie : the riders of Rohan charging into battle outside Minas Tirith. You simply cannot tell where the real riders end, and the CGI begins. The battles again are well done, and not simply a repeat of the siege at Helms Deep in The Two Towers.As I said, the acting is again first rate from the entire cast. And it was nice to see Andy Serkis getting his face on screen as Smeagol, before his transformation into Gollum.By the end of the movie, there were more than a few tears as the boat left the Grey Havens, as the movie ended on a quiet emotional note, after the epic battles before.I could happily have sat through this again and again. Well done to everyone, both in front and behind the cameras for such a brilliant work, but of course special mention has to go to Peter Jackson. He deserves every award he's received for this.One last point. If you only seen the theatrical release, then go get the extended version of this film. It's even better!!","
            10/10
            "
